,id,Account Created At(same for all rows),status created_at,Fav_cont,retweeted_count,reply_to_status,reply_to_screen,quote,Yes/No,Category,text
521,https://twitter.com/CDCemergency/status/1281287259711516675,Wed Jan 28 16:07:50 +0000 2009,7/9/2020 18:01,0,53,repNone,,FALSE,,,RT @CDCDirector: CDC encourages #pediatric providers to work with families to keep children up to date with their vaccinations. Learn more:â¦
522,https://twitter.com/CDCemergency/status/1280924972765020161,Wed Jan 28 16:07:50 +0000 2009,7/8/2020 18:01,23,13,repNone,,FALSE,,,Play safely this summer. Learn more ways to stay safe &amp; healthy this season: https://t.co/c4sISDPgxX #PrepYourHealth https://t.co/93KeSWdlJp
523,https://twitter.com/CDCemergency/status/1280865824702640128,Wed Jan 28 16:07:50 +0000 2009,7/8/2020 14:06,74,57,repNone,,FALSE,,,#COVID19 can spread from people to animals through close contact. Take steps to keep your pet safe from #COVID19: https://t.co/cM0GiiOWyB. https://t.co/xUE0bBYyWw
524,https://twitter.com/CDCemergency/status/1280630249064194055,Wed Jan 28 16:07:50 +0000 2009,7/7/2020 22:30,48,20,repNone,,FALSE,,,Contact tracing slows the spread of #COVID19. See these answers to Frequently Asked Questions about contact tracing: https://t.co/o2vu9mnn9A. #SlowTheSpread https://t.co/qUS1O419CW
525,https://twitter.com/CDCemergency/status/1280252607160877062,Wed Jan 28 16:07:50 +0000 2009,7/6/2020 21:29,0,170,repNone,,FALSE,,,"RT @CDCgov: Stigma hurts everyone. No single group, ethnicity or population in the U.S. is more likely to spread #COVID19 than others. Findâ¦"
526,https://twitter.com/CDCemergency/status/1279872533156843520,Wed Jan 28 16:07:50 +0000 2009,7/5/2020 20:19,0,38,repNone,,FALSE,,,"RT @NIOSH: As a bank employer, your workers could be exposed to the virus that causes #COVID19 while doing their job. New information fromâ¦"
527,https://twitter.com/CDCemergency/status/1279871148864479238,Wed Jan 28 16:07:50 +0000 2009,7/5/2020 20:13,0,503,repNone,,FALSE,,,RT @CDCgov: Take simple daily precautions to help prevent the spread of respiratory illnesses like #COVID19. Learn how to protect yourselfâ¦
528,https://twitter.com/CDCemergency/status/1279785886243328005,Wed Jan 28 16:07:50 +0000 2009,7/5/2020 14:35,25,21,repNone,,FALSE,,,"Looking to make a splash this summer? Here are some tips to help prevent the spread of COVID-19 for those who operate public pools, hot tubs, or water playgrounds: https://t.co/QZc0V7fNOG. https://t.co/OEUjvQVNUk"
529,https://twitter.com/CDCemergency/status/1279477276690853893,Wed Jan 28 16:07:50 +0000 2009,7/4/2020 18:08,0,116,repNone,,FALSE,,,RT @CDCgov: Happy #4thOfJuly! CDC wishes you and your family a healthy and safe Independence Day! https://t.co/veyiMgFUTb
530,https://twitter.com/CDCemergency/status/1279475115424731137,Wed Jan 28 16:07:50 +0000 2009,7/4/2020 18:00,64,35,repNone,,FALSE,,,Be mindful of social distancing this #FourthOfJuly weekend. Wear a cloth face covering &amp; stay at least six feet from others if attending a holiday event or gathering. Learn more: https://t.co/qbT71HIdM9 https://t.co/SjUK1bcxDu
531,https://twitter.com/CDCemergency/status/1279128217832521729,Wed Jan 28 16:07:50 +0000 2009,7/3/2020 19:01,36,19,repNone,,FALSE,,,"If you plan to use rideshares or taxis, protect yourself &amp; others from #COVID19 during your ride. Wear a cloth face covering, as able, and practice hand hygiene when leaving the vehicle AND when you arrive at your destination. More tips: https://t.co/psC0wssz0Y https://t.co/wIs1j0iqHt"
532,https://twitter.com/CDCemergency/status/1279054889444880384,Wed Jan 28 16:07:50 +0000 2009,7/3/2020 14:10,15,7,repNone,,FALSE,,,"If youâre feeling ill or have health concerns, you might be able to âvisitâ your healthcare provider (HCP) from the comfort of your own home. Contact your HCP and ask if telehealth services are an option for you. https://t.co/iCmy8oPQFW https://t.co/AIdUhIgXs0"
533,https://twitter.com/CDCemergency/status/1278784363895967744,Wed Jan 28 16:07:50 +0000 2009,7/2/2020 20:15,27,10,repNone,,FALSE,,,Healthcare providers: Learn how telehealth technology can help you safely provide necessary care to patients during the #COVID19 pandemic. https://t.co/ttmohgBmn7 https://t.co/Ipsrgu6OMp
534,https://twitter.com/CDCemergency/status/1278778897077854209,Wed Jan 28 16:07:50 +0000 2009,7/2/2020 19:53,0,363,repNone,,FALSE,,,RT @CDCgov: Do your part to slow the spread of #COVID19: 1)Wear a face covering when in public.  2)Stay at least 6 ft away from others andâ¦
535,https://twitter.com/CDCemergency/status/1278437302541443074,Wed Jan 28 16:07:50 +0000 2009,7/1/2020 21:16,0,315,repNone,,FALSE,,,"RT @CDCgov: If you tested positive for #COVID19 and have no symptoms, stay home and away from other people. Learn more about CDCâs recommenâ¦"
536,https://twitter.com/CDCemergency/status/1278056007915233284,Wed Jan 28 16:07:50 +0000 2009,6/30/2020 20:01,20,10,repNone,,FALSE,,,"Institutes of Higher Education: CDC offers tools and information to help you protect students, faculty, staff, and administrators during #COVID19. Post signs in highly visible areas on ways to reduce the spread of the virus. For tips: https://t.co/mkhMPaMaBj https://t.co/9vr65hrx2t"
537,https://twitter.com/CDCemergency/status/1278046026251845633,Wed Jan 28 16:07:50 +0000 2009,6/30/2020 19:21,0,182,repNone,,FALSE,,,RT @CDCDirector: Help protect others from #COVID19 by social distancing &amp; wearing a cloth face covering that fits snugly and reaches aboveâ¦
538,https://twitter.com/CDCemergency/status/1277950340969660419,Wed Jan 28 16:07:50 +0000 2009,6/30/2020 13:01,85,66,repNone,,FALSE,,,"Heard about contact tracing, but not sure what it is? Itâs used by health departments to prevent the spread of #COVID19. Learn more: https://t.co/1uCjyQ2B3Q. #SlowtheSpread https://t.co/bup4ydQaM0"
539,https://twitter.com/CDCemergency/status/1277597754454355969,Wed Jan 28 16:07:50 +0000 2009,6/29/2020 13:40,28,22,repNone,,FALSE,,,What do you need to know about #COVID19 if you work with people with #disabilities in #GroupHomes? Learn more: https://t.co/UpOPNYRHTc. https://t.co/dw3Ne09zqf
540,https://twitter.com/CDCemergency/status/1277351076577062912,Wed Jan 28 16:07:50 +0000 2009,6/28/2020 21:20,31,16,repNone,,FALSE,,,"New tips released for institutes of higher education to help you prepare when students, faculty, staff or administrators get sick with #COVID19. Close off areas used by a sick person for cleaning &amp; disinfection and notify local health officials. More here: https://t.co/aT0symUkHX https://t.co/AolkjnK7VX"
541,https://twitter.com/CDCemergency/status/1277348596724228096,Wed Jan 28 16:07:50 +0000 2009,6/28/2020 21:10,0,329,repNone,,FALSE,,,RT @CDCgov: Protect yourself &amp; others from #COVID19 while camping. Wear a cloth face covering in public places like restrooms &amp; picnic areaâ¦
542,https://twitter.com/CDCemergency/status/1276985499673034753,Wed Jan 28 16:07:50 +0000 2009,6/27/2020 21:07,0,38,repNone,,FALSE,,,"RT @CDCEnvironment: Dust storms can make you feel sick. If you have #asthma, COPD, or another breathing illness, you are especially at riskâ¦"
543,https://twitter.com/CDCemergency/status/1276878204121333761,Wed Jan 28 16:07:50 +0000 2009,6/27/2020 14:01,25,21,repNone,,FALSE,,,Are you or a loved one living with underlying medical conditions â or taking care of someone who is? Learn how you can reduce your and their risk of infection from #COVID19: https://t.co/OWDQ26yE74. https://t.co/nLLIFFqgG1
544,https://twitter.com/CDCemergency/status/1276641380530618376,Wed Jan 28 16:07:50 +0000 2009,6/26/2020 22:19,0,258,repNone,,FALSE,,,"RT @CDCgov: Dust storms can make you feel sick. If you have asthma, COPD, or another breathing illness, you are especially at risk. Stay inâ¦"
545,https://twitter.com/CDCemergency/status/1276603333311107079,Wed Jan 28 16:07:50 +0000 2009,6/26/2020 19:48,0,53,repNone,,FALSE,,,RT @NIOSH: Farm owners and operators can help slow the spread of #COVID19. New @CDCgov and @USDOL guidance is available to help farm ownersâ¦
546,https://twitter.com/CDCemergency/status/1276602916456009730,Wed Jan 28 16:07:50 +0000 2009,6/26/2020 19:47,0,525,repNone,,FALSE,,,"RT @CDCgov: If you think or know you have #COVID19 and had symptoms, stay home and away from other people. Learn more about CDCâs recommendâ¦"
547,https://twitter.com/CDCemergency/status/1276538258869096449,Wed Jan 28 16:07:50 +0000 2009,6/26/2020 15:30,29,25,repNone,,FALSE,,,"Did you know? Among adults, the risk of severe illness from #COVID19 increases with age. Learn steps to reduce your risk: https://t.co/vdx8shzO1O https://t.co/dvp9IOTOJg"
548,https://twitter.com/CDCemergency/status/1276255969731805185,Wed Jan 28 16:07:50 +0000 2009,6/25/2020 20:48,0,242,repNone,,FALSE,,,RT @CDCgov: Pregnant women may be at an increased risk for severe illness from #COVID19 compared to nonpregnant women. Learn more in @CDCMMâ¦
549,https://twitter.com/CDCemergency/status/1276148198688636929,Wed Jan 28 16:07:50 +0000 2009,6/25/2020 13:40,22,9,repNone,,FALSE,,,"Institutes of Higher Education: Use CDCâs new tips for maintaining healthy operations during the #COVID19 outbreak, such as using flexible work or learning sites, staggering schedules and increasing routine cleaning and disinfecting. More tips: https://t.co/nYeLOMKMiM. https://t.co/HZYpvEC2Nx"
550,https://twitter.com/CDCemergency/status/1275958246520639488,Wed Jan 28 16:07:50 +0000 2009,6/25/2020 1:05,0,33,repNone,,FALSE,,,"RT @CDCDirector: After #COVID19 was declared a national emergency, emergency dept visits for life-threatening conditions declined. If you eâ¦"
551,https://twitter.com/CDCemergency/status/1275902791475757062,Wed Jan 28 16:07:50 +0000 2009,6/24/2020 21:25,18,14,repNone,,FALSE,,,New info for caregivers and parents of people with developmental or behavioral disorders to help you protect yourself and others during #COVID19. Learn more: https://t.co/3E6lrgDVdm. https://t.co/TeEfYKGP47
552,https://twitter.com/CDCemergency/status/1275867629773893634,Wed Jan 28 16:07:50 +0000 2009,6/24/2020 19:05,21,11,repNone,,FALSE,,,"Please join CDC Emergency Partners Information Connection (EPIC) today at 4 pm ET for a special webinar about reducing risk from #COVID19 while engaging daily life, celebrating the Fourth of July, participating in social activities, and returning to work. https://t.co/yUQ3DQeqIM https://t.co/cr0MmvLqwj"
553,https://twitter.com/CDCemergency/status/1275523903507570690,Wed Jan 28 16:07:50 +0000 2009,6/23/2020 20:19,0,165,repNone,,FALSE,,,"RT @Surgeon_General: As states &amp; communities re-open and you â¬ï¸ your activities, remember these basic #PublicHealth recommendations:  âªï¸ Foâ¦"
554,https://twitter.com/CDCemergency/status/1275485088973758477,Wed Jan 28 16:07:50 +0000 2009,6/23/2020 17:45,24,21,repNone,,FALSE,,,"Youth and summer camp administrators: CDC has tips to help you be prepared if staff or campers get sick with #COVID19. Remember, sick staff and campers should stay home. Learn more about preventing the spread of COVID-19 at camp: https://t.co/7uRZCSvebL. https://t.co/QiqstSFspl"
555,https://twitter.com/CDCemergency/status/1275435983975014401,Wed Jan 28 16:07:50 +0000 2009,6/23/2020 14:30,204,169,repNone,,FALSE,,,#HCP: Protect yourself and others from #COVID19 by following these facemask doâs and donâts. Learn more: https://t.co/pKjoBTZ2Qz. https://t.co/EXPono6sBz
556,https://twitter.com/CDCemergency/status/1275176771843952642,Wed Jan 28 16:07:50 +0000 2009,6/22/2020 21:20,42,27,repNone,,FALSE,,,"Even if you have never taken a class on CPR, there are ways to assist someone in cardiac arrest. #TakeAction by calling 9-1-1 &amp; giving hands-only CPR. Learn more: https://t.co/zzHXHMOp2H #PrepYourHealth https://t.co/3mFBJGXgAY"
557,https://twitter.com/CDCemergency/status/1275151613334892545,Wed Jan 28 16:07:50 +0000 2009,6/22/2020 19:40,26,24,repNone,,FALSE,,,"Feeling sick? Answer a few questions about your symptoms using Clara, CDCâs #Coronavirus Self-Checker, to help you decide if you should call your doctor: https://t.co/2Xm3casUXN. https://t.co/DJKtmnCeqq"
558,https://twitter.com/CDCemergency/status/1274832164840968196,Wed Jan 28 16:07:50 +0000 2009,6/21/2020 22:30,0,183,repNone,,FALSE,,,"RT @CDCgov: This Fatherâs Day, encourage the men you love to make their health a priority. https://t.co/aVnWnWIY51 https://t.co/AMKTMhH0lU"
559,https://twitter.com/CDCemergency/status/1274772851627786248,Wed Jan 28 16:07:50 +0000 2009,6/21/2020 18:35,65,39,repNone,,FALSE,,,"Protect yourself &amp; help reduce the spread of #COVID19 at events &amp; gatherings: wear a cloth face covering if able, wash hands with soap &amp; water, and avoid touching your face &amp; sharing items. Monitor yourself for symptoms after the event. For more tips, see: https://t.co/qbT71HIdM9 https://t.co/kB7ChCsPvS"
560,https://twitter.com/CDCemergency/status/1274707501943062530,Wed Jan 28 16:07:50 +0000 2009,6/21/2020 14:15,96,62,repNone,,FALSE,,,"Bystanders &amp; family members are often first to respond in a medical #emergency. Learn practical skills, like how to give hands-only CPR &amp; use an automated external defibrillator (AED), to #PrepYourHealth &amp; possibly save lives. More: https://t.co/zzHXHMOp2H https://t.co/NswNrqHaZH"
561,https://twitter.com/CDCemergency/status/1274416779213844480,Wed Jan 28 16:07:50 +0000 2009,6/20/2020 19:00,31,28,repNone,,FALSE,,,"Protect yourself &amp; help reduce the spread of #COVID19 at events &amp; gatherings: wear a cloth face covering if able, wash hands with soap &amp; water, and avoid touching your face &amp; sharing items. Monitor yourself for symptoms after the event. For more tips, see: https://t.co/qbT71HIdM9 https://t.co/MZFRb9j3Uf"
562,https://twitter.com/CDCemergency/status/1274351353821880322,Wed Jan 28 16:07:50 +0000 2009,6/20/2020 14:40,44,32,repNone,,FALSE,,,"If cardiac arrest happens to someone near you, donât wait to #TakeAction: â¢ Call 9-1-1 or ask a bystander to call â¢ Begin hands-only CPR â¢ Continue CPR until help arrives Learn more:  https://t.co/zzHXHMOp2H #PrepYourHealth https://t.co/r8UjfTOuoE"
563,https://twitter.com/CDCemergency/status/1274130232652566529,Wed Jan 28 16:07:50 +0000 2009,6/20/2020 0:01,0,38,repNone,,FALSE,,,"RT @CDCEnvironment: To stay safe during a #tornado, prepare a plan &amp; an emergency kit, stay aware of weather conditions during #thunderstorâ¦"
564,https://twitter.com/CDCemergency/status/1274130180735369217,Wed Jan 28 16:07:50 +0000 2009,6/20/2020 0:01,0,427,repNone,,FALSE,,,"RT @CDCgov: If youâre sick with #COVID19 &amp; your pet becomes sick, donât take your pet to the veterinary clinic yourself. Call your veterinaâ¦"
565,https://twitter.com/CDCemergency/status/1274089621035630594,Wed Jan 28 16:07:50 +0000 2009,6/19/2020 21:20,53,33,repNone,,FALSE,,,"You donât need a special certification or formal training to perform CPR, but you do need education. Learn hands-only CPR at home. Training can be completed online &amp; shared with family &amp; friends. Learn more: https://t.co/zzHXHMOp2H #PrepYourHealth https://t.co/K1ESgEMLSu"
566,https://twitter.com/CDCemergency/status/1274060685505376257,Wed Jan 28 16:07:50 +0000 2009,6/19/2020 19:25,12,10,repNone,,FALSE,,,HCPs: Itâs important to have in-person newborn visits to assess health of mom and baby.  Talk with parents about the increased stress of having a new baby during the COVID-19 pandemic. Know the symptoms of #COVID19 in children. https://t.co/ZexEqZkyVZ https://t.co/EbCiyDDHI9
567,https://twitter.com/CDCemergency/status/1273752399795171330,Wed Jan 28 16:07:50 +0000 2009,6/18/2020 23:00,54,30,repNone,,FALSE,,,"Even if you have never taken a class on CPR, there are ways to assist someone in cardiac arrest. #TakeAction by calling 9-1-1 &amp; giving hands-only CPR. Learn more: https://t.co/zzHXHMOp2H #PrepYourHealth https://t.co/bQVjuFGFNd"
568,https://twitter.com/CDCemergency/status/1273718511584579592,Wed Jan 28 16:07:50 +0000 2009,6/18/2020 20:45,52,40,repNone,,FALSE,,,"If you must travel, take these steps to protect yourself &amp; others from #COVID19 during your trip. https://t.co/D5MSaAnvbo https://t.co/NFlbM1U14j"
569,https://twitter.com/CDCemergency/status/1273406697986568192,Wed Jan 28 16:07:50 +0000 2009,6/18/2020 0:06,0,433,repNone,,FALSE,,,RT @CDCgov: Everyone has a role to play to reduce and slow transmission of #COVID19. Social distancing is one way to prevent the spread ofâ¦
570,https://twitter.com/CDCemergency/status/1273348497006264329,Wed Jan 28 16:07:50 +0000 2009,6/17/2020 20:15,65,51,repNone,,FALSE,,,"Practice social distancing by putting space between yourself and others. Continue to practice healthy habits, like washing your hands for at least 20 seconds and staying home if youâre sick, to help slow the spread of #COVID19. Learn more: https://t.co/kDNtty9m4P. https://t.co/9LnsunC3K2"
571,https://twitter.com/CDCemergency/status/1273324560956432384,Wed Jan 28 16:07:50 +0000 2009,6/17/2020 18:40,36,23,repNone,,FALSE,,,"Parents: During #COVID19, well-child visits are especially important for children under 2. Schedule your childâs routine visit, so the healthcare provider can check your childâs development &amp; provide recommended vaccines. Learn more: https://t.co/grC9Od5OOT. https://t.co/G2JibroNUg"
572,https://twitter.com/CDCemergency/status/1273034564995334144,Wed Jan 28 16:07:50 +0000 2009,6/16/2020 23:27,0,226,repNone,,FALSE,,,RT @CDCgov: Take simple daily precautions to help prevent the spread of respiratory illnesses like #COVID19. Learn how to protect yourselfâ¦
573,https://twitter.com/CDCemergency/status/1272959764314677248,Wed Jan 28 16:07:50 +0000 2009,6/16/2020 18:30,32,26,repNone,,FALSE,,,"CDC offers tips to #restaurants and bars on ways to protect employees, customers, &amp; communities and slow the spread of #COVID19. Learn more: https://t.co/m8Bql2pgy3. https://t.co/rt8qEXbJ5i"
574,https://twitter.com/CDCemergency/status/1272567080127287302,Wed Jan 28 16:07:50 +0000 2009,6/15/2020 16:30,189,119,repNone,,FALSE,,,"While shopping for groceries and other household items, order online or over the phone if possible. Pick up curbside or ask for deliveries to be left on your doorstep to avoid person-to-person contact. Get more tips: https://t.co/9nLjvaNSpI https://t.co/kuS7o3Jb5K"
575,https://twitter.com/CDCemergency/status/1272202536854921218,Wed Jan 28 16:07:50 +0000 2009,6/14/2020 16:21,16,13,repNone,,FALSE,,,"If you are a new or expectant mother, know the signs and symptoms of postpartum depression and when to seek help. The COVID-19 pandemic and social distancing might make it harder to cope. Learn more: https://t.co/INI0biIR2Z https://t.co/StHmvOQ2aR"
576,https://twitter.com/CDCemergency/status/1271918397022928898,Wed Jan 28 16:07:50 +0000 2009,6/13/2020 21:32,0,326,repNone,,FALSE,,,"RT @CDCgov: The coming weeks could see a possible increase of #COVID19 cases as states reopen. Itâs too soon to tell if this will happen, bâ¦"
577,https://twitter.com/CDCemergency/status/1271872631210496000,Wed Jan 28 16:07:50 +0000 2009,6/13/2020 18:30,63,52,repNone,,FALSE,,,"Scientists do not know if having antibodies to the virus that causes #COVID19 can protect someone from getting infected again or how long protection may last. If you test positive, continue to take preventive measures to protect yourself &amp; others. More: https://t.co/idAEq62jJL https://t.co/2ZBYLponuk"
578,https://twitter.com/CDCemergency/status/1271820121900752905,Wed Jan 28 16:07:50 +0000 2009,6/13/2020 15:02,21,10,repNone,,FALSE,,,"Do your homework on charities &amp; businesses before making a donation or payment. Call their listed phone number, research them online, &amp; visit their website. Learn more: https://t.co/dfIr4TyM0n  #PrepYourHealth https://t.co/eCaW8Ar3nG"
579,https://twitter.com/CDCemergency/status/1271555494604390400,Wed Jan 28 16:07:50 +0000 2009,6/12/2020 21:30,47,47,repNone,,FALSE,,,"As of June 9: Almost 2 million #COVID19 cases have been reported in the U.S., with 37 states and jurisdictions reporting more than 10,000 cases. Continue to slow the spread by wearing a cloth face covering and washing your hands often. https://t.co/iF3mfVcwJu https://t.co/dT647RdmQe"
580,https://twitter.com/CDCemergency/status/1271521477771382784,Wed Jan 28 16:07:50 +0000 2009,6/12/2020 19:15,21,19,repNone,,FALSE,,,"Office building employers, building owners and managers, and building operations specialists can create a #COVID19 workplace health and safety plan to help protect workers and clients. Learn more: https://t.co/58y8wQRbmh https://t.co/gBtU0ITdZ3"
581,https://twitter.com/CDCemergency/status/1271473488793124864,Wed Jan 28 16:07:50 +0000 2009,6/12/2020 16:04,198,135,repNone,,FALSE,,,Donât open or respond to calls or texts from unknown caller. Scammers often spoof phone numbers to trick you into answering or responding. Spoofing makes it appear as if their call is coming from a known or trusted phone number. Learn more: https://t.co/dfIr4TyM0n #PrepYourHealth https://t.co/0LeuAZryx3
582,https://twitter.com/CDCemergency/status/1271453563638747141,Wed Jan 28 16:07:50 +0000 2009,6/12/2020 14:45,131,67,repNone,,FALSE,,,"Protect yourself from scam artists &amp; fraudsters. Hover over the link (hold the mouse cursor) in an email to see the actual destination. If you aren't sure a link is legitimate &amp; safe, don't click. Learn more: https://t.co/dfIr4TyM0n #PrepYourHealth https://t.co/o5k0TAXxRF"
583,https://twitter.com/CDCemergency/status/1271155615121862657,Wed Jan 28 16:07:50 +0000 2009,6/11/2020 19:01,18,18,repNone,,FALSE,,,Reports to @FTC show that scams have cost the public millions since the start of January 2020. Report #COVID19 &amp; other disaster-related scams to the National Center for Disaster Fraud at 866-720-5721. Learn more: https://t.co/dfIr4ThaBN #PrepYourHealth https://t.co/Xv5AM5knP4
584,https://twitter.com/CDCemergency/status/1271130151858966528,Wed Jan 28 16:07:50 +0000 2009,6/11/2020 17:20,95,50,repNone,,FALSE,,,Do you know a new or expectant parent? Reach out and offer support during #COVID19 while maintaining social distance. Find ways to connect: https://t.co/wXnutfd7UA. https://t.co/JutvulxcZ5
585,https://twitter.com/CDCemergency/status/1271095276233777156,Wed Jan 28 16:07:50 +0000 2009,6/11/2020 15:01,20,18,repNone,,FALSE,,,"The schemes used by scammers to trick people into believing that they are legitimate have, over the years, grown increasingly complicated. Stay informed of scams &amp; scammersâ methods &amp; take steps to protect yourself: https://t.co/dfIr4TyM0n PrepYourHealth https://t.co/Cwzp9zR3w1"
586,https://twitter.com/CDCemergency/status/1270808121854898177,Wed Jan 28 16:07:50 +0000 2009,6/10/2020 20:00,27,24,repNone,,FALSE,,,"Frontline staff in long-term care facilities are taking action to protect residents, families and fellow staff from #COVID19. Thank you for following CDC guidance and protecting vulnerable Americans. https://t.co/71OKhTOWtD https://t.co/loUgHZMRQz"
587,https://twitter.com/CDCemergency/status/1270797917633351683,Wed Jan 28 16:07:50 +0000 2009,6/10/2020 19:20,37,24,repNone,,FALSE,,,"During an #emergency, many people look for ways to bring communities together, while others may try to profit off or take advantage of people's fear &amp; anxiety. Learn ways to protect yourself from scams during #COVID19: https://t.co/dfIr4TyM0n #PrepYourHealth"
588,https://twitter.com/CDCemergency/status/1270757590172160001,Wed Jan 28 16:07:50 +0000 2009,6/10/2020 16:39,464,321,repNone,,FALSE,,,"Practice social distancing by putting space between yourself and others. Continue to practice healthy habits, like washing your hands for at least 20 seconds and staying home if youâre sick, to help slow the spread of #COVID19. Learn more: https://t.co/kDNtty9m4P. https://t.co/hLsXzEVswt"
589,https://twitter.com/CDCemergency/status/1270468300187799553,Wed Jan 28 16:07:50 +0000 2009,6/9/2020 21:30,26,20,repNone,,FALSE,,,"Social distancing is the best way to slow the spread of #COVID19, but it may make new &amp; expecting parents feel stressed or isolated. Learn how to cope with stress and anxiety: https://t.co/wXnutfd7UA https://t.co/pkYSECsvFN"
590,https://twitter.com/CDCemergency/status/1270450866449977344,Wed Jan 28 16:07:50 +0000 2009,6/9/2020 20:21,76,62,repNone,,FALSE,,,Wash your hands often and cover coughs and sneezes while at a disaster shelter. Follow shelter policies for wearing cloth face coverings. Follow other preventive actions to keep yourself and others safe from #COVID19 https://t.co/5W66YV9JXL https://t.co/jiDxQc0AkS
591,https://twitter.com/CDCemergency/status/1270123719386685442,Wed Jan 28 16:07:50 +0000 2009,6/8/2020 22:41,0,1,repNone,,FALSE,,,RT @CDCEnvironment: The #ATSDR Choose Safe Places for Early Care and Education (CSPECE) Disaster Recovery Supplement can help public healthâ¦
592,https://twitter.com/CDCemergency/status/1270083420476014592,Wed Jan 28 16:07:50 +0000 2009,6/8/2020 20:00,117,99,repNone,,FALSE,,,Itâs natural to experience many emotions during #COVID19. Getting help can assist you in finding ways to cope with these feelings. Here are resources: https://t.co/wXnutfd7UA. https://t.co/EHjJOEFHYx
593,https://twitter.com/CDCemergency/status/1270047999792689152,Wed Jan 28 16:07:50 +0000 2009,6/8/2020 17:40,0,50,repNone,,FALSE,,,"RT @CDCEnvironment: Wear rubber boots, rubber gloves, and goggles during cleanup of #flood affected area. https://t.co/WogzzGslJM #Cristobaâ¦"
594,https://twitter.com/CDCemergency/status/1270047986165432323,Wed Jan 28 16:07:50 +0000 2009,6/8/2020 17:40,0,46,repNone,,FALSE,,,RT @CDCEnvironment: Learn more about safe cleanup of #flood affected areas: https://t.co/mqYy2TSYYW #Cristobal https://t.co/BAwbwC1KfY
595,https://twitter.com/CDCemergency/status/1270030371116191744,Wed Jan 28 16:07:50 +0000 2009,6/8/2020 16:30,33,27,repNone,,FALSE,,,"CDC offers tips to Youth Sports Organizations on ways to protect players, families, &amp; communities and slow the spread of #COVID19. Learn more: https://t.co/RXdKv2Uv4D. https://t.co/CLeY2qgepx"
596,https://twitter.com/CDCemergency/status/1269999831923204102,Wed Jan 28 16:07:50 +0000 2009,6/8/2020 14:28,0,377,repNone,,FALSE,,,"RT @CDCgov: As schools, businesses and community organizations begin to resume operations during #COVID19, protect yourself and others whenâ¦"
597,https://twitter.com/CDCemergency/status/1269724244247826442,Wed Jan 28 16:07:50 +0000 2009,6/7/2020 20:13,0,14,repNone,,FALSE,,,RT @CDCEnvironment: Do you know the difference between a flood watch and a warning? Be ready: https://t.co/d3YRGjs3cR #Cristobal https://t.â¦
598,https://twitter.com/CDCemergency/status/1269724221451767808,Wed Jan 28 16:07:50 +0000 2009,6/7/2020 20:13,0,120,repNone,,FALSE,,,"RT @CDCgov: Turn around, donât drown! Avoid driving through flooded areas and standing #flood water. https://t.co/BIB4rh3nTb #Cristobal httâ¦"
599,https://twitter.com/CDCemergency/status/1269713295990231050,Wed Jan 28 16:07:50 +0000 2009,6/7/2020 19:30,98,38,repNone,,FALSE,,,"CDC thanks all nursing home staff. You are #healthheroes, comforting residents and keeping communities safe from #COVID19. CDC has resources to help: https://t.co/A2ZIabcLCo. https://t.co/x7Ul1Y7sZ1"
600,https://twitter.com/CDCemergency/status/1269399939181920256,Wed Jan 28 16:07:50 +0000 2009,6/6/2020 22:45,32,24,repNone,,FALSE,,,"The latest CDC #COVIDView report shows that nationally, the percentage of ppl testing positive for #COVID19 decreased compared to last week. However, four regions (parts of the Southeast, South Central, West Coast and Northwest) saw slight increases: https://t.co/nn2Tx0Y3da https://t.co/apuyIIr7Iv"
601,https://twitter.com/CDCemergency/status/1269390336226398209,Wed Jan 28 16:07:50 +0000 2009,6/6/2020 22:06,0,8,repNone,,FALSE,,,"RT @CDCEnvironment: #Floods can be devastating. Learn how to stay safe and healthy before, during and after a flood. https://t.co/R3XfKE7lmâ¦"
602,https://twitter.com/CDCemergency/status/1269390307231248386,Wed Jan 28 16:07:50 +0000 2009,6/6/2020 22:06,0,6,repNone,,FALSE,,,"RT @CDCEnvironment: If #floods are expected in your area, be prepared. Learn how: https://t.co/R3XfKDPKv4 #Cristobal https://t.co/vg8odTA9yB"
603,https://twitter.com/CDCemergency/status/1269374777703235587,Wed Jan 28 16:07:50 +0000 2009,6/6/2020 21:05,27,19,repNone,,FALSE,,,Nursing homes should consider the current #COVID19 situation in their facility &amp; the community &amp; refer to guidance from local &amp; state officials when making decisions about relaxing restrictions. Learn more about updated @CDCgov guidance: https://t.co/x1TnTfXX6d https://t.co/OBMBuibpQD
604,https://twitter.com/CDCemergency/status/1269343556713537536,Wed Jan 28 16:07:50 +0000 2009,6/6/2020 19:01,49,44,repNone,,FALSE,,,"#PetOwners: If you have #COVID19 or think you may have it, avoid contact with pets just like with human family members. Have another member of your household care for your pet, if possible. Learn more about what to do if you have pets: https://t.co/wfbIU7ugT4 https://t.co/7ju5VEX4GR"
605,https://twitter.com/CDCemergency/status/1269338277716332544,Wed Jan 28 16:07:50 +0000 2009,6/6/2020 18:40,26,13,repNone,,FALSE,,,"Youth sports organizations: As you resume activities, have you planned what to do if a player, visitor or coach gets sick with #COVID19? CDC offers tips to protect the health and safety of staff, players and visitors involved in youth sports. Tips here: https://t.co/RXdKv2Uv4D"
