id,Account Created At(same for all rows),status created_at,Fav_cont,retweeted_count,reply_to_status,reply_to_screen,quote,Yes/No,Category,text,Labels
https://twitter.com/CDCFLu/status/1211712813741355008,Mon Oct 06 16:50:46 +0000 2008,12/30/2019 18:17,40,37,repNone,,FALSE,,,"CDC estimates that between Oct. 1 and Dec. 21, there were at least 39,000 flu hospitalizations. A #fluvaccine can reduce the risk of flu-associated hospitalization in the US. Learn more: https://t.co/YLqgg4gRRJ https://t.co/lAj93UIw0g",
https://twitter.com/CDCFLu/status/1211680594259628037,Mon Oct 06 16:50:46 +0000 2008,12/30/2019 16:09,112,139,repNone,,FALSE,,,"Cough, headache, and fever? It could be #flu.   Flu can come on suddenly, causing mild to severe illness, and at times even lead to death. Watch to learn about symptoms of flu. https://t.co/1aXLvztYqH",
https://twitter.com/CDCFLu/status/1211661575075090433,Mon Oct 06 16:50:46 +0000 2008,12/30/2019 14:53,11,9,rep1211661474764132354,CDCFlu,FALSE,,,"(2/2) A flu vaccine given during pregnancy can help protect a newborn baby from flu illness for the first several months after birth, when they are too young to get vaccinated. https://t.co/2vtUyjdSPi https://t.co/2bizxKc01l",
https://twitter.com/CDCFLu/status/1211661474764132354,Mon Oct 06 16:50:46 +0000 2008,12/30/2019 14:53,11,17,repNone,,FALSE,,,"(1/2) Three more pediatric flu deaths were reported by CDC this week, for a season total of 22. Nearly a quarter of reported pediatric  deaths this season have been in children younger than 6 months old, who are too young to be vaccinated: https://t.co/pwPDPs8ZeI https://t.co/BkxLTRboTr",
https://twitter.com/CDCFLu/status/1211659752050216960,Mon Oct 06 16:50:46 +0000 2008,12/30/2019 14:46,0,41,repNone,,FALSE,,,"RT @HHS_ASH: #Flu season is starting to accelerate.  And tragically, the number of children who have died from flu is now at 22 and climbinâ¦",
https://twitter.com/CDCFLu/status/1211652138566397952,Mon Oct 06 16:50:46 +0000 2008,12/30/2019 14:15,0,11,repNone,,FALSE,,,"RT @CDCtravel: Travel Tip: âï¸ Get your flu shot at least 2 weeks before you travel.  If you are sick with flu symptoms, avoid traveling. Syâ¦",
https://twitter.com/CDCFLu/status/1211642257708900362,Mon Oct 06 16:50:46 +0000 2008,12/30/2019 13:36,0,0,rep1211437927894601728,AgouaSerge,FALSE,,,"@AgouaSerge This yearâs flu vaccine is made to protect against four different influenza viruses; two influenza A viruses, including the H1N1 virus, and two influenza B viruses. Learn more about this yearâs vaccine composition: https://t.co/wUHeE0hTFq",
https://twitter.com/CDCFLu/status/1211416861151248387,Mon Oct 06 16:50:46 +0000 2008,12/29/2019 22:41,37,40,repNone,,FALSE,,,"According to the latest report from CDC #FluView, flu activity continues to increase and has been elevated for seven consecutive weeks. Most of this activity is being caused by influenza B and influenza A(H1N1) viruses: https://t.co/pwPDPs8ZeI https://t.co/JSAs5jPtkJ",
https://twitter.com/CDCFLu/status/1211350923597012992,Mon Oct 06 16:50:46 +0000 2008,12/29/2019 18:19,18,4,repNone,,FALSE,,,#Flu history buffs: Check out this recently published historical review of Chinaâs experience with #influenza from 1918 to the present. The report in China CDC Weekly highlights important progress along with areas where challenges remain.: https://t.co/k1kxEwmkaY,
https://twitter.com/CDCFLu/status/1211014708662280194,Mon Oct 06 16:50:46 +0000 2008,12/28/2019 20:03,27,33,repNone,,FALSE,,,"The latest CDC #FluView shows that the number of U.S. jurisdictions experiencing high levels of #flu activity has increased to now include 25 states, Puerto Rico, New York City and Washington, D.C. Find out if your state is one of them: https://t.co/pwPDPs8ZeI",
https://twitter.com/CDCFLu/status/1210998882496323586,Mon Oct 06 16:50:46 +0000 2008,12/28/2019 19:00,18,20,repNone,,FALSE,,,"CDC #FluSight forecasting experts predict that flu will likely peak between December and February, which is consistent with past flu seasons. Itâs not too late to protect yourself and your family this season with a #fluvaccine. Learn more: https://t.co/42Bb3P7RQe",
https://twitter.com/CDCFLu/status/1210641199553503232,Mon Oct 06 16:50:46 +0000 2008,12/27/2019 19:18,0,0,rep1207390090776981504,GaryMWatson,FALSE,,,@GaryMWatson It is too early to know how effective or how well matched to circulating viruses this yearâs flu vaccine is. Learn more about what we do know about this seasonâs vaccine and the viruses currently circulating here: https://t.co/I7Jpqg2v4g,
https://twitter.com/CDCFLu/status/1210641155362308096,Mon Oct 06 16:50:46 +0000 2008,12/27/2019 19:18,0,0,rep1207716991643136002,rachelbconnolly,FALSE,,,@rachelbconnolly @FrankNiepold It is too early to know how effective or how well matched to circulating viruses this yearâs flu vaccine is. Learn more about what we do know about this seasonâs vaccine and the viruses currently circulating here: https://t.co/I7Jpqg2v4g,
https://twitter.com/CDCFLu/status/1210640785907093504,Mon Oct 06 16:50:46 +0000 2008,12/27/2019 19:17,0,0,repNone,,FALSE,,,@kleigh27_27 It is too early to know how effective or how well matched to circulating viruses this yearâs flu vaccine is. Learn more about what we do know about this seasonâs vaccine and the viruses currently circulating here: https://t.co/I7Jpqg2v4g,
https://twitter.com/CDCFLu/status/1210630682780848129,Mon Oct 06 16:50:46 +0000 2008,12/27/2019 18:37,71,84,repNone,,FALSE,,,"According to the latest #FluView, all regions of the country are seeing elevated flu activity. Keep up with the latest flu activity and find out if flu is spreading in your area with CDCâs weekly #FluView report: https://t.co/pwPDPs8ZeI https://t.co/ICNqVnHudQ",
https://twitter.com/CDCFLu/status/1210595954086293504,Mon Oct 06 16:50:46 +0000 2008,12/27/2019 16:19,26,31,repNone,,FALSE,,,"According to the latest in-season flu burden estimates from CDC, there were at least 4.6 million flu illnesses between Oct. 1 and Dec. 21 in the US. Learn more: https://t.co/YLqgg4gRRJ https://t.co/3Nu21ZxKom",
https://twitter.com/CDCFLu/status/1210594456010973184,Mon Oct 06 16:50:46 +0000 2008,12/27/2019 16:13,33,27,repNone,,FALSE,,,"#FluFactFriday: If you are pregnant, the best protection against #flu for yourself and your baby is to get a flu shot.   Learn more and get vaccinated now!  https://t.co/Pv8JX3mdRZ  #FightFlu https://t.co/23WDeah29N",
https://twitter.com/CDCFLu/status/1210565763674910721,Mon Oct 06 16:50:46 +0000 2008,12/27/2019 14:19,6,1,rep1210564241578745856,CDCFlu,FALSE,,,(2/2) A new CDC co-authored report in China CDC Weekly details how the country contributes on a daily basis to seasonal and pandemic preparedness. https://t.co/QLEZ8qFxLZ,
https://twitter.com/CDCFLu/status/1210564241578745856,Mon Oct 06 16:50:46 +0000 2008,12/27/2019 14:13,16,4,repNone,,FALSE,,,"(1/2) As home to 20% of the worldâs population and the worldâs largest poultry producer, China plays a critical role in the ongoing monitoring for emerging influenza threats along with seasonal influenza surveillance.",
https://twitter.com/CDCFLu/status/1210557981861003265,Mon Oct 06 16:50:46 +0000 2008,12/27/2019 13:48,0,158,repNone,,FALSE,,,"RT @SecAzar: I encourage all Americans to get your flu vaccination. Last year, millions became sick with the fluâan estimated 900k were hosâ¦",
https://twitter.com/CDCFLu/status/1210542616535810049,Mon Oct 06 16:50:46 +0000 2008,12/27/2019 12:47,0,79,repNone,,FALSE,,,RT @CDCgov: Young children are at high risk for developing serious complications from #flu.   Protect your little one against flu through vâ¦,
https://twitter.com/CDCFLu/status/1210304444518277120,Mon Oct 06 16:50:46 +0000 2008,12/26/2019 21:00,0,77,repNone,,FALSE,,,"RT @HHSGov: Remember: If you haven't gotten the flu vaccine, it's not too late! Getting vaccinated is still the best way to protect you andâ¦",
https://twitter.com/CDCFLu/status/1210304423983013912,Mon Oct 06 16:50:46 +0000 2008,12/26/2019 21:00,0,12,repNone,,FALSE,,,RT @CDCDirector: .@CDCgov worked around the clock â and around the globe â to protect Americans from domestic and global health threats inâ¦,
https://twitter.com/CDCFLu/status/1210296476116619275,Mon Oct 06 16:50:46 +0000 2008,12/26/2019 20:29,39,44,repNone,,FALSE,,,"According to the latest flu forecast from #FluSight, flu activity is likely to increase and remain elevated for the next few weeks. Stay on top of flu activity with CDCâs #FluSight flu forecasts. Learn more: https://t.co/42Bb3P7RQe",
https://twitter.com/CDCFLu/status/1210257226482540545,Mon Oct 06 16:50:46 +0000 2008,12/26/2019 17:53,26,36,repNone,,FALSE,,,Can #flu be treated?  Yes. Prescription medications called âantiviral drugsâ can be used to treat flu illness. They can lessen fever and other symptoms and may help prevent the development of serious flu complications. Learn more here: https://t.co/TyLz7zwdcE https://t.co/nt9zUQJpzM,
https://twitter.com/CDCFLu/status/1210210188487266305,Mon Oct 06 16:50:46 +0000 2008,12/26/2019 14:46,0,29,repNone,,FALSE,,,RT @CDCgov: HCPs: Watch how this doctor recommends #flushot to her older adult patients.  #HowIRecommend #FightFlu https://t.co/tFBtbziq1l,
https://twitter.com/CDCFLu/status/1210203529861902336,Mon Oct 06 16:50:46 +0000 2008,12/26/2019 14:19,1,0,rep1209909692039757824,BigSamDecatur,FALSE,,,@BigSamDecatur The state of Louisiana is working through some technical difficulties related to reporting their flu data. Follow up with their health department with more information https://t.co/Zkz0ER5NFW,
https://twitter.com/CDCFLu/status/1210197323504111616,Mon Oct 06 16:50:46 +0000 2008,12/26/2019 13:55,29,25,repNone,,FALSE,,,"While millions of people get sick with #flu each year, there are ways to protect yourself and your family.  Watch to find out how you can fight back against this potentially serious illness.  https://t.co/yLI85qvJ9m",
https://twitter.com/CDCFLu/status/1209895336245972993,Mon Oct 06 16:50:46 +0000 2008,12/25/2019 17:55,33,33,repNone,,FALSE,,,"According to the latest #FluView, all regions of the country are seeing elevated flu activity. Follow flu each week with CDCâs #FluView report: https://t.co/BdCLw5Beh7 https://t.co/s9lvb0ujsU",
https://twitter.com/CDCFLu/status/1209838213700968449,Mon Oct 06 16:50:46 +0000 2008,12/25/2019 14:08,5,9,repNone,,FALSE,,,"#HappyHolidays: When spending time with family and friends this holiday season, make sure you and those around you are protected against #flu!  Learn 3 actions you can take to #fightflu: https://t.co/nZf5kEtqHH https://t.co/K1YorZI3MR",
https://twitter.com/CDCFLu/status/1209519615484866560,Mon Oct 06 16:50:46 +0000 2008,12/24/2019 17:02,16,17,repNone,,FALSE,,,"CDC estimates that between Oct. 1 and Dec. 14, there were at least 32,000 flu hospitalizations. A #fluvaccine can reduce the risk of flu-associated hospitalization. Learn more: https://t.co/kP4fa20fCB https://t.co/Zokj2kF9SA",
https://twitter.com/CDCFLu/status/1209503198249181185,Mon Oct 06 16:50:46 +0000 2008,12/24/2019 15:56,9,4,rep1209503000571584512,CDCFlu,FALSE,,,(2/2) CDC recommends prompt antiviral treatment for people who are severely ill with flu and people at high risk of serious #flu complications who develop flu symptoms: https://t.co/A16eveyMZK,
https://twitter.com/CDCFLu/status/1209503000571584512,Mon Oct 06 16:50:46 +0000 2008,12/24/2019 15:56,24,16,repNone,,FALSE,,,"(1/2) Have you heard of flu antivirals? They can make illness milder, shorten the time you are sick and prevent serious flu complications. https://t.co/qmDZXKpuix",
https://twitter.com/CDCFLu/status/1209486360618377216,Mon Oct 06 16:50:46 +0000 2008,12/24/2019 14:49,9,6,rep1209485138545070085,CDCFlu,FALSE,,,Amy Wehrkamp is now an advocate for Families Fighting Flu.  She shares her story in hopes of helping other mothers avoid a similar tragedy.  https://t.co/qCXeDUzUcz   #WhyIFightFlu @FamFightFlu (2/2),
https://twitter.com/CDCFLu/status/1209485138545070085,Mon Oct 06 16:50:46 +0000 2008,12/24/2019 14:45,23,21,repNone,,FALSE,,,"âThe hardest lesson and the greatest heartbreak of my life will be not vaccinating my daughter against #flu, which I learned is potentially fatal but vaccine preventable.â (1/2) https://t.co/RUv2hGJAYd",
https://twitter.com/CDCFLu/status/1209449890805436416,Mon Oct 06 16:50:46 +0000 2008,12/24/2019 12:24,0,0,rep1208439968072454145,ZaneyJamie,FALSE,,,@ZaneyJamie Guam does not participate in the surveillance system that monitor influenza-like-illness. Follow up with their health department with more information  https://t.co/9ivAdjKAaN,
https://twitter.com/CDCFLu/status/1209223532485459970,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 21:25,0,0,rep1209223462549635072,CDCFlu,FALSE,,,"@Pambroybanks If you or your child is experiencing any of these warning signs, you should obtain medical care right away. This list not all inclusive. If you have any other symptoms that are severe or concerning, consult your medical provider.",
https://twitter.com/CDCFLu/status/1209223462549635072,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 21:25,0,0,rep1208461650526953473,Johnnie_53071,FALSE,,,@Pambroybanks (1/2) Click here to see what to do if you get sick with flu symptoms:  https://t.co/9o5p59cm9H  Click here to see a list of emergency warning signs of flu: https://t.co/wKGCjDldU2,
https://twitter.com/CDCFLu/status/1209223314771791872,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 21:24,0,0,rep1208513865077669893,myKindKristine,FALSE,,,"@myKindKristine Flu activity started in the south this season, but we donât really know why. The relationship between flu and the weather is not very well understood. https://t.co/VtYO4DqNVY",
https://twitter.com/CDCFLu/status/1209190331331366913,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 19:13,8,7,rep1209185670494855172,CDCFlu,FALSE,,,"(2/2) While these actions may help slow the spread of flu, flu vaccine is the best way to prevent flu and its possibly serious outcomes. https://t.co/MS6lpFYyAS",
https://twitter.com/CDCFLu/status/1209185670494855172,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 18:55,29,24,repNone,,FALSE,,,"(1/2) This #flu season, you can help prevent the spread of flu!   - Stay home if you are sick - Cover your nose and mouth when you sneeze or cough - Wash your hands often. https://t.co/rKwIOMpef8",
https://twitter.com/CDCFLu/status/1209180505465335808,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 18:34,30,21,rep1209180376217870337,CDCFlu,FALSE,,,(2/2) A flu vaccine given during pregnancy can protect a baby from flu for the first few months after birth. https://t.co/p4eBnMfD28 https://t.co/2VeZwH98SB,
https://twitter.com/CDCFLu/status/1209180376217870337,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 18:34,44,28,repNone,,FALSE,,,"(1/2) Nine more pediatric flu deaths were reported by CDC this week, for a season total of 19. Eleven of these deaths were in children younger than 5 and four were in children younger than 6 months old, so too young to be vaccinated: https://t.co/BdCLw5Beh7 https://t.co/mv4XKAxVxA",
https://twitter.com/CDCFLu/status/1209125913390125057,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 14:57,0,0,rep1208468328936824833,BaBy_J_55,FALSE,,,@BaBy_J_55 The state of Louisiana is working through some technical difficulties related to reporting their flu data. Follow up with their health department with more information https://t.co/Zkz0ER5NFW,
https://twitter.com/CDCFLu/status/1209119477725577217,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 14:32,39,29,repNone,,FALSE,,,Businesses may help reduce the spread of #flu by encouraging employees to stay home when sick.   Here are ten tips employers can use to combat flu in the workplace: https://t.co/DB1inM7zTa   #FightFlu https://t.co/aeTMEAmT8U,
https://twitter.com/CDCFLu/status/1209103700972703744,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 13:29,0,0,rep1209103596106735616,CDCFlu,FALSE,,,"@hooposity @TardWatcher (2/2) On the ILI Activity Map, hover over or click on the state you are interested in and a pop-up box will appear with information on the influenza-like illness (ILI) activity level in that state.",
https://twitter.com/CDCFLu/status/1209103596106735616,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 13:28,0,0,rep1208467763880181761,hooposity,FALSE,,,@hooposity @TardWatcher (1/2)  Individuals with color vision deficiencies can access an interactive version of this map by clicking on the link to learn more: https://t.co/VtYO4DqNVY,
https://twitter.com/CDCFLu/status/1209103398383042560,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 13:28,0,0,rep1209103319299502080,CDCFlu,FALSE,,,"@rancho_steve (2/2) On the ILI Activity Map, hover over or click on the state you are interested in and a pop-up box will appear with information on the influenza-like illness (ILI) activity level in that state.",
https://twitter.com/CDCFLu/status/1209103319299502080,Mon Oct 06 16:50:46 +0000 2008,12/23/2019 13:27,1,0,rep1208510955253977088,rancho_steve,FALSE,,,@rancho_steve (1/2)  Individuals with color vision deficiencies can access an interactive version of this map by clicking on the link to learn more: https://t.co/VtYO4DqNVY,
https://twitter.com/CDCFLu/status/1208849443367374850,Mon Oct 06 16:50:46 +0000 2008,12/22/2019 20:39,26,26,repNone,,FALSE,,,"According to the latest report from CDC #FluView, flu activity continues to increase and has been elevated for six consecutive weeks. Most of this activity is being caused by influenza B and influenza A(H1N1) viruses: https://t.co/BdCLw5Beh7 https://t.co/nNJYOCVCer",
https://twitter.com/CDCFLu/status/1208482527490576386,Mon Oct 06 16:50:46 +0000 2008,12/21/2019 20:21,35,50,repNone,,FALSE,,,Flu season is here and expected to continue for weeks! Itâs not too late to protect yourself and your family from the potentially deadly consequences of #flu with a #fluvaccine. Find a vaccine near you: https://t.co/TkF0E9G4EV https://t.co/T0sB9DAgvp,
https://twitter.com/CDCFLu/status/1208477264419135488,Mon Oct 06 16:50:46 +0000 2008,12/21/2019 20:00,4,13,repNone,,FALSE,,,CDC #FluSight forecasting experts predict a 40% chance that flu activity will peak late this month. Flu activity usually peaks between December and February. Learn more from the latest #FluSight forecast: https://t.co/0xx33NTXq3,
https://twitter.com/CDCFLu/status/1208099002820055042,Mon Oct 06 16:50:46 +0000 2008,12/20/2019 18:57,28,40,repNone,,FALSE,,,"According to the latest in-season flu burden estimates from CDC, there were at least 3.7 million flu illnesses between Oct. 1 and Dec. 14. Learn more: https://t.co/kP4fa20fCB https://t.co/EjGnfEKyYY",
https://twitter.com/CDCFLu/status/1208077741482008581,Mon Oct 06 16:50:46 +0000 2008,12/20/2019 17:32,6,0,rep1208069558394933248,DeeWilson24,FALSE,,,@DeeWilson24 The state of Louisiana is working through some technical difficulties related to reporting their flu data. Follow up with their health department with more information https://t.co/Zkz0ER5NFW,
https://twitter.com/CDCFLu/status/1208058486409572354,Mon Oct 06 16:50:46 +0000 2008,12/20/2019 16:16,137,171,repNone,,FALSE,,,"The latest CDC #FluView shows that the number of U.S. jurisdictions experiencing high levels of #flu activity nearly doubled since last week to now include 19 states, Puerto Rico and New York City. Find out if your state is one of them: https://t.co/BdCLw5Beh7 https://t.co/dIDA1h37AK",
https://twitter.com/CDCFLu/status/1208022247975325697,Mon Oct 06 16:50:46 +0000 2008,12/20/2019 13:52,17,20,repNone,,FALSE,,,#FluFactFriday: Some people are more likely to experience serious #flu complications that could result in hospitalization or death.   Find out more about who is at high risk: https://t.co/dwdDysgoZ6 https://t.co/Y4Y1JwlUrA,
https://twitter.com/CDCFLu/status/1208006187351990274,Mon Oct 06 16:50:46 +0000 2008,12/20/2019 12:48,10,11,repNone,,TRUE,,,Check out @CDCgovâs flu forecasting in action. Visit https://t.co/o3HFXOOjjn https://t.co/hMj6xYWGEP,
https://twitter.com/CDCFLu/status/1207759006489600001,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 20:26,51,40,repNone,,FALSE,,,"Havenât gotten your flu vaccine yet? Itâs not too late! The latest CDC #FluSight forecast shows that #flu activity is likely to increase and remain elevated for several weeks. To keep up with the latest forecasts, visit https://t.co/0xx33NTXq3",
https://twitter.com/CDCFLu/status/1207721512628871180,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:57,34,20,repNone,,FALSE,,,"A 2018 study found that from 2012-2015, #flu vaccination among adults reduced the risk of being admitted to an intensive care unit (ICU) with flu by 82%. You can find out more about this study here: https://t.co/lV8r18HYMA   Itâs not too late to get a #fluvaccine! https://t.co/eq6TwMzl64",
https://twitter.com/CDCFLu/status/1207715622408339458,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:33,6,7,repNone,,TRUE,,,#HCPs: Watch this #HowIRecommend video to help address concerns your patients may have about finding #fluvaccine. https://t.co/JMXkqcny2O,
https://twitter.com/CDCFLu/status/1207715197420478465,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:31,1,0,rep1207715133964869634,CDCFlu,FALSE,,,@waterse75502493 (2/2) They can help decide what is best for you. Learn more: https://t.co/y4xainAZn3,
https://twitter.com/CDCFLu/status/1207715133964869634,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:31,1,0,rep1207307368406503425,waterse75502493,FALSE,,,"@waterse75502493 (1/2) If they occur, flu vaccination side effects are usually mild and short-lasting, but if you have previously had a severe or allergic reaction to a flu vaccine, you should talk with your health care provider before getting vaccinated again.",
https://twitter.com/CDCFLu/status/1207714080385048576,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:27,2,1,rep1207206440768868352,La_for_Warren,FALSE,,,@La_for_Warren @Fiordiligi5 The state of Louisiana is working through some technical difficulties related to reporting their flu data. Follow up with their health department with more information https://t.co/Zkz0ER5NFW,
https://twitter.com/CDCFLu/status/1207714000932364289,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:27,0,0,rep1207713877380734977,CDCFlu,FALSE,,,@Skeletor80 @rachelbconnolly @Uvaid3 (4/4) CDCâs flu vaccine effectiveness network sites are enrolling patients now to generate an estimate of how well vaccine is reducing the risk of flu illness and hospitalization this season; CDC will publish those estimates when they are available.,
https://twitter.com/CDCFLu/status/1207713877380734977,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:26,0,0,rep1207713758795227138,CDCFlu,FALSE,,,@Skeletor80 @rachelbconnolly @Uvaid3 (3/4) Laboratory data can be found here: https://t.co/9NBUkxJ0uk.,
https://twitter.com/CDCFLu/status/1207713758795227138,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:26,1,0,rep1207713646563995648,CDCFlu,FALSE,,,"@Skeletor80 @rachelbconnolly @Uvaid3 (2/4) However, so far 100% of the H1N1 viruses examined this season are antigenically âlikeâ the A/Brisbane/02/2018 (H1N1)pdm09 virus recommended for production of this seasonâs flu vaccines.",
https://twitter.com/CDCFLu/status/1207713646563995648,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:25,0,0,rep1207179846998208512,Skeletor80,FALSE,,,@Skeletor80 @rachelbconnolly @Uvaid3 (1/4) Itâs early in the season and there is very little of the lab data CDC usually uses to assess the similarity between vaccine viruses and circulating viruses.,
https://twitter.com/CDCFLu/status/1207713339662577666,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:24,0,0,rep1207713260839022592,CDCFlu,FALSE,,,"@ByrningBunny (2/2) CDC recommends that people who have not gotten a flu vaccine yet, get one now. It is not too late to protect yourself since there are still weeks of flu activity to come.",
https://twitter.com/CDCFLu/status/1207713260839022592,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:24,0,0,rep1207111044696625152,ByrningBunny,FALSE,,,"@ByrningBunny (1/2) We donât really know why flu sometimes starts early in one part of the country, but flu activity is spreading to other parts of the country now.",
https://twitter.com/CDCFLu/status/1207713054231797761,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:23,0,0,rep1207712966130450432,CDCFlu,FALSE,,,"@BeauxReliosis @HHSRegion8 (2/2) One possible way to answer your question can be explained by our pediatric death system, during most seasons about 80% of reported flu deaths in children happen in kids who are not fully vaccinated. We know this because flu deaths in children are nationally reportable.",
https://twitter.com/CDCFLu/status/1207712966130450432,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:23,0,0,rep1207044093106372613,BeauxReliosis,FALSE,,,"@BeauxReliosis @HHSRegion8 (1/2) The preliminary estimates you are asking about are based on mathematical modeling using our hospital-based surveillance system, and are not broken down by state level or by age group.",
https://twitter.com/CDCFLu/status/1207712842570485762,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:22,1,0,rep1207712668506824707,CDCFlu,FALSE,,,@tr8derbythesea (2/2) Information about what viruses are circulating this season is available here: https://t.co/wqgA9j1NTU,
https://twitter.com/CDCFLu/status/1207712668506824707,Mon Oct 06 16:50:46 +0000 2008,12/19/2019 17:21,1,0,rep1206956708591001603,tr8derbythesea,FALSE,,,"@tr8derbythesea (1/2) Most of the flu viruses we have seen this season fall into three main groups (B/Victoria, A/H1N1, &amp; A/H3N2) but there can be a lot of diversity within those groups. More information about how flu viruses are categorized can be found here: https://t.co/LWI0rE4uR0",
https://twitter.com/CDCFLu/status/1207397055913742343,Mon Oct 06 16:50:46 +0000 2008,12/18/2019 20:27,0,10,repNone,,FALSE,,,"RT @CDCDirector: If you have #heartdisease, it is important to make healthy lifestyle choices every day. This #flu season, choose to protecâ¦",
https://twitter.com/CDCFLu/status/1207360636520402944,Mon Oct 06 16:50:46 +0000 2008,12/18/2019 18:03,83,65,repNone,,FALSE,,,"Get vaccinated as soon as possible if you have not gotten a #fluvaccine yet this season. Itâs not too late to vaccinate against #flu.   Flu vaccine can reduce the risk of flu illness, hospitalization, and even death: https://t.co/cqYsSoxk04   #FightFlu https://t.co/SnuLjNUMas",
https://twitter.com/CDCFLu/status/1207353794884976640,Mon Oct 06 16:50:46 +0000 2008,12/18/2019 17:35,1,0,rep1207353656493912069,CDCFlu,FALSE,,,"@jeremypaulwolfe (2/2) New vaccines are developed &amp; studied by manufacturers, and then reviewed by the FDA before they are licensed &amp; made available for use. In November 2019, FDA approved a quadrivalent formulation of the high-dose flu vaccine, which is expected to be available next flu season.",
https://twitter.com/CDCFLu/status/1207353656493912069,Mon Oct 06 16:50:46 +0000 2008,12/18/2019 17:35,1,0,rep1206644374295261185,jeremypaulwolfe,FALSE,,,"@jeremypaulwolfe (1/2) U.S. flu vaccine supply &amp; types of vaccine available depend on private sector manufacturers. Most flu vaccines available for the 2019-20 season are quadrivalent. This season, only the high-dose &amp; the adjuvanted flu vaccines, licensed for ppl 65 and older, are trivalent.",
https://twitter.com/CDCFLu/status/1207353177995120642,Mon Oct 06 16:50:46 +0000 2008,12/18/2019 17:33,0,0,rep1207353029734936577,CDCFlu,FALSE,,,"@Ilium2001 (2/2) According to the latest FluSight flu forecast, there is a 45% chance that flu season will peak in late December but that still leaves a 55% chance that flu activity will peak later. Learn more from the latest FluSight forecast: https://t.co/FTFwGHOVcz",
https://twitter.com/CDCFLu/status/1207353029734936577,Mon Oct 06 16:50:46 +0000 2008,12/18/2019 17:32,1,0,rep1206642947770372096,Ilium2001,FALSE,,,"@Ilium2001 (1/2) It is unlikely that flu season has peaked. Activity has only been elevated for 5 weeks and is still increasing. Over the past 5 years, flu seasons have lasted between 11 and 21 weeks, with an average of 18 weeks.",
https://twitter.com/CDCFLu/status/1207325922279514113,Mon Oct 06 16:50:46 +0000 2008,12/18/2019 15:45,14,21,repNone,,FALSE,,,"#Flu symptoms can come on suddenly, and be mild to severe, and sometimes can even lead to hospitalization or death.   Learn more about the symptoms: https://t.co/9dafYnNDWx https://t.co/UYe82nnN05",
https://twitter.com/CDCFLu/status/1207302754571608064,Mon Oct 06 16:50:46 +0000 2008,12/18/2019 14:13,45,49,repNone,,FALSE,,,"CDC estimates that from Oct. 30 through Dec. 7, there have been at least 23,000 flu hospitalizations. A #fluvaccine is the best protection against flu infection. Learn more: https://t.co/KtMyJwaZ7i https://t.co/UsiyC5shic",
https://twitter.com/CDCFLu/status/1207295710229663747,Mon Oct 06 16:50:46 +0000 2008,12/18/2019 13:45,45,56,repNone,,FALSE,,,"The #flu season has started! Keep up with the latest #flu surveillance, visit https://t.co/bRQRnntPQe https://t.co/zeH2Dw0FES",
https://twitter.com/CDCFLu/status/1207024052377923585,Mon Oct 06 16:50:46 +0000 2008,12/17/2019 19:45,0,86,repNone,,FALSE,,,"RT @CDCgov: While the single best way to prevent #flu is to get vaccinated, good health habits like covering your cough and washing your haâ¦",
https://twitter.com/CDCFLu/status/1206988677953409024,Mon Oct 06 16:50:46 +0000 2008,12/17/2019 17:25,60,44,repNone,,FALSE,,,"On average, #flu causes  Americans to miss a combined 17 million days of work each year, along with missing time with family and other life events. #Fluvaccine is the best protection against flu and its sometimes-serious complications.  #FightFlu https://t.co/T5xpkTTpLH",
