id,Account Created At(same for all rows),status created_at,Fav_cont,retweeted_count,reply_to_status,reply_to_screen,quote,Yes/No,Category,text
https://twitter.com/CDCtravel/status/1250895268926676993,Fri Aug 06 19:29:31 +0000 2010,4/16/2020 21:14,0,352,repNone,,FALSE,No,,RT @CDCgov: Do you think you may have #COVID19? Monitor your symptoms and call ahead before visiting your doctor. Most people who get COVIDâ¦
https://twitter.com/CDCtravel/status/1250895043843354624,Fri Aug 06 19:29:31 +0000 2010,4/16/2020 21:13,0,186,repNone,,FALSE,No,,"RT @CDCgov: New #COVID19 data provide age, race and ethnicity of confirmed U.S. cases of COVID-19 as of April 14. Note that in many cases tâ¦"
https://twitter.com/CDCtravel/status/1250477432353808385,Fri Aug 06 19:29:31 +0000 2010,4/15/2020 17:33,0,160,repNone,,FALSE,No,,RT @CDCgov: State and local health departments use CDC guidance to work with individual clinicians to make decisions about testing for theâ¦
https://twitter.com/CDCtravel/status/1250213280058146818,Fri Aug 06 19:29:31 +0000 2010,4/15/2020 0:04,5,3,repNone,,FALSE,Yes,Prevention,"Travel Tips for Humanitarian Aid Workers: You are at risk for infectious diseases, non-infectious illnesses, and injuries. Talk to your doctor before you go. https://t.co/JcZVr7lhON https://t.co/DfQzKO4uD9"
https://twitter.com/CDCtravel/status/1250188436516069385,Fri Aug 06 19:29:31 +0000 2010,4/14/2020 22:25,0,228,repNone,,FALSE,Yes,Outbreak,"RT @CDCgov: New data show 9,000+ #COVID19 cases in healthcare personnel were identified from 300,000+ cases reported to CDC from Feb 12âAprâ¦"
https://twitter.com/CDCtravel/status/1250188357184995331,Fri Aug 06 19:29:31 +0000 2010,4/14/2020 22:25,0,157,repNone,,FALSE,No,,"RT @CDCgov: #Clinicians: Recently recorded webinars and courses provide online #COVID19 training on clinical care and infection control, PPâ¦"
https://twitter.com/CDCtravel/status/1249799023067836417,Fri Aug 06 19:29:31 +0000 2010,4/13/2020 20:38,12,8,repNone,,FALSE,Yes,Travel,"If you need to travel within the US, make sure you follow the guidance of local officials in the location you are departing from and the location you are traveling to. For more information about traveling within the US visit: https://t.co/PEjiUELNbK https://t.co/Kzzqqe1pKa"
https://twitter.com/CDCtravel/status/1248992968876470272,Fri Aug 06 19:29:31 +0000 2010,4/11/2020 15:15,3,0,repNone,,FALSE,Yes,Travel,"Interested in the latest news and updates about outbreaks, travel destinations, &amp; other healthy travel topics? Sign-up for CDCâs monthly e-newsletter: https://t.co/c58qyDiFJq https://t.co/vvZ6ECwlgv"
https://twitter.com/CDCtravel/status/1248730987246292992,Fri Aug 06 19:29:31 +0000 2010,4/10/2020 21:54,0,377,repNone,,FALSE,No,,"RT @CDCgov: Ask CDC: Will taking anti-inflammatory drugs like ibuprofen worsen symptoms of COVID-19?   Dr. John Brooks, CDCâs Chief Medicalâ¦"
https://twitter.com/CDCtravel/status/1248696007405248512,Fri Aug 06 19:29:31 +0000 2010,4/10/2020 19:35,8,9,repNone,,FALSE,Yes,Travel,US Department of State @TravelGov is providing #COVID19 travel advisories for countries around the world: https://t.co/1VvVHwsFjq https://t.co/CQhI4zapon
https://twitter.com/CDCtravel/status/1248674697207783427,Fri Aug 06 19:29:31 +0000 2010,4/10/2020 18:10,0,1973,repNone,,FALSE,No,,"RT @CDCgov: Wearing a cloth face covering CORRECTLY can help prevent the spread of #COVID19 to others. When you go out on essential trips,â¦"
https://twitter.com/CDCtravel/status/1248674670385061888,Fri Aug 06 19:29:31 +0000 2010,4/10/2020 18:10,0,494,repNone,,FALSE,No,,RT @Surgeon_General: .@CDCgov issued new guidance for essential critical workers. Do you fall into this category? Find out what you need toâ¦
https://twitter.com/CDCtravel/status/1248674631332040706,Fri Aug 06 19:29:31 +0000 2010,4/10/2020 18:10,0,168,repNone,,FALSE,No,,RT @CDCgov: NEW: There have been numerous #COVID19 outbreaks on recent cruise ship voyages. @CDCDirector has extended the previous No Sailâ¦
https://twitter.com/CDCtravel/status/1248674597597216779,Fri Aug 06 19:29:31 +0000 2010,4/10/2020 18:09,0,142,repNone,,FALSE,yes,Travel,RT @CDCgov: .@CDCDirector has extended the March 14 cruise ship No Sail Order to prevent the spread of #COVID19 among cruise ship passengerâ¦
https://twitter.com/CDCtravel/status/1248674535249006593,Fri Aug 06 19:29:31 +0000 2010,4/10/2020 18:09,0,1088,repNone,,FALSE,yes,Prevention,"RT @CDCgov: Help stop the domino chain of #COVID19 infection. Stay home. Wash your hands. When out for essential trips, wear a cloth face câ¦"
https://twitter.com/CDCtravel/status/1248365158662983684,Fri Aug 06 19:29:31 +0000 2010,4/9/2020 21:40,0,549,repNone,,FALSE,yes,Outbreak,RT @CDCgov: Do you have friends or family who need #COVID19 information in a different language? CDCâs COVID-19 website has options in Spanâ¦
https://twitter.com/CDCtravel/status/1248298498728103938,Fri Aug 06 19:29:31 +0000 2010,4/9/2020 17:15,0,423,repNone,,FALSE,No,,"RT @CDCgov: As of April 8, 48 US states &amp; 1 US territory report some community spread of COVID-19. Of those, 32 report #COVID19 cases are wâ¦"
https://twitter.com/CDCtravel/status/1248298355484221441,Fri Aug 06 19:29:31 +0000 2010,4/9/2020 17:14,0,193,repNone,,FALSE,Yes,Outbreak,RT @CDCgov: Large gatherings like a birthday party and a funeral likely helped spread #COVID19 in Chicago. Read more about the investigatioâ¦
https://twitter.com/CDCtravel/status/1248298272000806912,Fri Aug 06 19:29:31 +0000 2010,4/9/2020 17:14,0,170,repNone,,FALSE,Yes,Outbreak,RT @CDCgov: .@CDCMMWR notes March hospitalization rates from #COVID19 in older people were higher than what is typically seen early in a flâ¦
https://twitter.com/CDCtravel/status/1248297924473348098,Fri Aug 06 19:29:31 +0000 2010,4/9/2020 17:13,0,982,repNone,,FALSE,Yes,Outbreak,"RT @CDCgov: Ask CDC: How long does COVID-19 last on surfaces and in the air?  Dr. John Brooks, CDCâs Chief Medical Officer for the COVID-19â¦"
https://twitter.com/CDCtravel/status/1248246593100242944,Fri Aug 06 19:29:31 +0000 2010,4/9/2020 13:49,16,22,repNone,,FALSE,Yes,Travel,"US Department of State @TravelGov advises US citizens to avoid all international travel due to #COVID19. If you are abroad, get alerts and updates from the Smart Traveler Enrollment Program: https://t.co/wFyQfVZhiW. https://t.co/GG7scMsOfd"
https://twitter.com/CDCtravel/status/1247682324285751302,Fri Aug 06 19:29:31 +0000 2010,4/8/2020 0:27,22,19,repNone,,FALSE,Yes,Outbreak,US citizens abroadâolder adults or people of any age with underlying medical conditions may be at higher risk for serious complications from #COVID19. Review CDCâs guidance for how to protect yourself: https://t.co/kDD72Z2khv https://t.co/AIDFsiJckx
https://twitter.com/CDCtravel/status/1247637850402816001,Fri Aug 06 19:29:31 +0000 2010,4/7/2020 21:30,0,581,repNone,,FALSE,No,,"RT @CDCgov: Is someone in your home sick with #COVID19?  Do not clean the area around them unless it is soiled. In the rest of the home, clâ¦"
https://twitter.com/CDCtravel/status/1247599385694949377,Fri Aug 06 19:29:31 +0000 2010,4/7/2020 18:57,0,1483,repNone,,FALSE,Yes,Symptoms,RT @CDCgov: Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirâ¦
https://twitter.com/CDCtravel/status/1247548886832615426,Fri Aug 06 19:29:31 +0000 2010,4/7/2020 15:36,0,536,repNone,,FALSE,yes,Outbreak,RT @CDCgov: Thank you to all the healthcare heroes who are on the frontlines giving everything they have to fight #COVID19 &amp; save lives. CDâ¦
https://twitter.com/CDCtravel/status/1247519154770522112,Fri Aug 06 19:29:31 +0000 2010,4/7/2020 13:38,0,372,repNone,,FALSE,yes,Outbreak,"RT @CDCgov: Do you or does someone you know communicate using American Sign Language? Watch videos on coronavirus disease 2019 #COVID19, paâ¦"
https://twitter.com/CDCtravel/status/1247256017215401985,Fri Aug 06 19:29:31 +0000 2010,4/6/2020 20:13,6,8,repNone,,FALSE,Yes,Travel,For travel recommendations within the United States during the #COVID19 pandemic visit: https://t.co/PEjiUELNbK https://t.co/aBxqDY0t5B
https://twitter.com/CDCtravel/status/1247253702949376000,Fri Aug 06 19:29:31 +0000 2010,4/6/2020 20:03,0,1325,repNone,,FALSE,Yes,Prevention,"RT @CDCgov: Reduce spread of #COVID19. When in public, use a cloth face covering that  âï¸Reaches above nose &amp; below chin, completely coveriâ¦"
https://twitter.com/CDCtravel/status/1247232004397174789,Fri Aug 06 19:29:31 +0000 2010,4/6/2020 18:37,0,316,repNone,,FALSE,Yes,Prevention,RT @CDCgov: #HCP: New guidance for #COVID19 allows for nasal swabs to be used for testing. Self- or HCP-collected nasal swabs are acceptablâ¦
https://twitter.com/CDCtravel/status/1247215667234963463,Fri Aug 06 19:29:31 +0000 2010,4/6/2020 17:32,0,239,repNone,,FALSE,Yes,Outbreak,"RT @CDCgov: New @CDCMMWR report is the first to look at #COVID19 illness in kids in the U.S. Among more than 2,500 cases of COVID-19 in chiâ¦"
https://twitter.com/CDCtravel/status/1247178403586990085,Fri Aug 06 19:29:31 +0000 2010,4/6/2020 15:04,0,630,repNone,,FALSE,Yes,Outbreak,"RT @CDCgov: Need #COVID19 information in a different language? Check out CDCâs COVID-19 web pages in Spanish, simplified Chinese, Vietnamesâ¦"
https://twitter.com/CDCtravel/status/1246870113728561152,Fri Aug 06 19:29:31 +0000 2010,4/5/2020 18:39,0,2312,repNone,,FALSE,No,,"RT @CDCgov: Take action to slow the spread of #COVID19 by wearing a cloth face covering in public spaces, keeping at least 6 feet of physicâ¦"
https://twitter.com/CDCtravel/status/1246860234313908225,Fri Aug 06 19:29:31 +0000 2010,4/5/2020 18:00,3,0,repNone,,FALSE,Yes,Outbreak,"Clinicians: Want updates on the latest travel health recommendations, including current outbreaks and alerts? Sign-up for our monthly e-newsletter: https://t.co/c58qyDiFJq https://t.co/88FBmFq8if"
https://twitter.com/CDCtravel/status/1246450463018487809,Fri Aug 06 19:29:31 +0000 2010,4/4/2020 14:52,4,0,repNone,,FALSE,yes,Travel,Ever wonder what are the health risks at your destination? Our website can help you get the country-specific information you need â¡ï¸ https://t.co/nisW4X4yIN https://t.co/cZcSS7okJm
https://twitter.com/CDCtravel/status/1246175616581406721,Fri Aug 06 19:29:31 +0000 2010,4/3/2020 20:39,0,393,repNone,,FALSE,No,,"RT @CDCgov: #COVID19 is the first pandemic caused by a new coronavirus. In the past, pandemics of respiratory disease have progressed in phâ¦"
https://twitter.com/CDCtravel/status/1246164378950524934,Fri Aug 06 19:29:31 +0000 2010,4/3/2020 19:55,0,218,repNone,,FALSE,No,,RT @CDCgov: HCPs: Using #telemedicine instead of face-to-face encounters for routine medical visits can help slow the spread of #COVID19 inâ¦
https://twitter.com/CDCtravel/status/1246162568344993793,Fri Aug 06 19:29:31 +0000 2010,4/3/2020 19:48,17,17,repNone,,FALSE,Yes,Travel,"If you need to travel within the US, make sure you follow the guidance of local officials in the location you are departing from and the location you are traveling to. For more information about traveling within the US visit: https://t.co/PEjiUELNbK https://t.co/dAL1QAJgyP"
https://twitter.com/CDCtravel/status/1246123271373889536,Fri Aug 06 19:29:31 +0000 2010,4/3/2020 17:11,0,139,repNone,,FALSE,No,,"RT @CDCgov: In assisted &amp; independent living communities, enhanced measures including social distancing, visitor restriction, exclusion ofâ¦"
https://twitter.com/CDCtravel/status/1246099902985314308,Fri Aug 06 19:29:31 +0000 2010,4/3/2020 15:39,0,1369,repNone,,FALSE,No,,"RT @CDCgov: To slow the spread of #COVID19, stay at home except to get groceries, medications, or other essentials. Avoid outings you donâtâ¦"
https://twitter.com/CDCtravel/status/1245820554696896513,Fri Aug 06 19:29:31 +0000 2010,4/2/2020 21:09,0,129,repNone,,FALSE,Yes,Prevention,RT @CDCgov: Worried about your family member in an independent care facility &amp; how to protect them from #COVID19? You can help by monitorinâ¦
https://twitter.com/CDCtravel/status/1245795615377969153,Fri Aug 06 19:29:31 +0000 2010,4/2/2020 19:29,0,734,repNone,,FALSE,Yes,Prevention,RT @CDCgov: #Handwashing is one of the best ways to protect yourself and your family from getting sick. Learn when and how you should washâ¦
https://twitter.com/CDCtravel/status/1245761094775439364,Fri Aug 06 19:29:31 +0000 2010,4/2/2020 17:12,0,43,repNone,,FALSE,No,,"RT @CDC_eHealth: Everyone can help prevent spread of #COVID19. Clara, the #Coronavirus Self-Checker, can help you decide when to call yourâ¦"
https://twitter.com/CDCtravel/status/1245737887573913601,Fri Aug 06 19:29:31 +0000 2010,4/2/2020 15:40,0,89,repNone,,FALSE,No,,RT @CDCgov: #HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: Clinical Management of Critically Ill Adultâ¦
https://twitter.com/CDCtravel/status/1245695864162652161,Fri Aug 06 19:29:31 +0000 2010,4/2/2020 12:53,0,61,repNone,,FALSE,No,,"RT @CDCespanol: Ayuda a prevenir la propagaciÃ³n del #COVID19. Evita el contacto cercano con personas enfermas, lÃ¡vate las manos por al menoâ¦"
https://twitter.com/CDCtravel/status/1245695787784458240,Fri Aug 06 19:29:31 +0000 2010,4/2/2020 12:53,0,78,repNone,,FALSE,No,,RT @CDCespanol: Toma unas simples precauciones diarias para ayudar a prevenir la propagaciÃ³n de enfermedades respiratorias como el #COVID19â¦
https://twitter.com/CDCtravel/status/1245467380047843329,Fri Aug 06 19:29:31 +0000 2010,4/1/2020 21:45,0,960,repNone,,FALSE,No,,"RT @CDCgov: As of April 1, 46 US states and 1 US territory report some community spread of #coronavirus (COVID-19). Of those, 25 states repâ¦"
https://twitter.com/CDCtravel/status/1245457173011931136,Fri Aug 06 19:29:31 +0000 2010,4/1/2020 21:05,5,6,repNone,,FALSE,yes,Travel,"Live in #NewYork, #NewJersey, or #Connecticut? Protect yourself and others from #COVID19 by avoiding all non-essential travel within the US. Learn more: https://t.co/PEjiUELNbK https://t.co/jPR72IiSya"
https://twitter.com/CDCtravel/status/1245441392966537216,Fri Aug 06 19:29:31 +0000 2010,4/1/2020 20:02,0,381,repNone,,FALSE,No,,RT @CDCgov: #DYK? Nationally the U.S. is in what is called the acceleration âintervalâ or phase of the #COVID19 pandemic. Acceleration is tâ¦
https://twitter.com/CDCtravel/status/1245441369063272451,Fri Aug 06 19:29:31 +0000 2010,4/1/2020 20:02,0,166,repNone,,FALSE,Yes,Prevention,"RT @CDCgov: Actions to reduce spread of the virus, such as social distancing, are key to #FlattenTheCurve. 2 of 3 https://t.co/t3zwSmDU0o"
https://twitter.com/CDCtravel/status/1245441352026009602,Fri Aug 06 19:29:31 +0000 2010,4/1/2020 20:02,0,120,repNone,,FALSE,No,,RT @CDCgov: Different parts of the country can be at different phases of the pandemic (different places on the epidemiologic curve) at diffâ¦
https://twitter.com/CDCtravel/status/1245406467370385409,Fri Aug 06 19:29:31 +0000 2010,4/1/2020 17:43,0,329,repNone,,FALSE,No,,RT @CDCgov: New @CDCMMWR report on #COVID19 in Singapore shows that some clusters of cases likely resulted from people without symptoms sprâ¦
https://twitter.com/CDCtravel/status/1244771378815029249,Fri Aug 06 19:29:31 +0000 2010,3/30/2020 23:39,0,26,repNone,,FALSE,No,,"RT @CDCespanol: AVISO PARA VIAJEROS: #COVID19 #AvisoDePandemiaGlobal Evita todos los viajes internacionales no esenciales. Si viajas, puedeâ¦"
https://twitter.com/CDCtravel/status/1244771312222056458,Fri Aug 06 19:29:31 +0000 2010,3/30/2020 23:39,0,45,repNone,,FALSE,No,,"RT @CDCespanol: EnsÃ©Ã±ales a tus hijos los momentos clave en que deben lavarse las manos, como despuÃ©s de ir al baÃ±o o jugar afuera, o antesâ¦"
https://twitter.com/CDCtravel/status/1244771264335622150,Fri Aug 06 19:29:31 +0000 2010,3/30/2020 23:39,0,31,repNone,,FALSE,No,,RT @CDCespanol: InfÃ³rmate sobre el #COVID19. No compartas rumores y propagues sin quererlo informaciÃ³n errÃ³nea. Para obtener ayuda para disâ¦
https://twitter.com/CDCtravel/status/1244771078569951238,Fri Aug 06 19:29:31 +0000 2010,3/30/2020 23:38,0,31,repNone,,FALSE,No,,"RT @CDCespanol: Advertencia de viajes nacionales: Debido a la extensa transmisiÃ³n comunitaria del #COVID19 en NY, NJ y CT, los CDC instan aâ¦"
https://twitter.com/CDCtravel/status/1244726098216222727,Fri Aug 06 19:29:31 +0000 2010,3/30/2020 20:40,33,24,repNone,,FALSE,Yes,Travel,"Domestic Travel Advisory: CDC urges residents of #NewYork, #NewJersey, and #Connecticut to refrain from non-essential travel within the US. Learn more: https://t.co/PEjiUELNbK https://t.co/f3MG9qFYSD"
https://twitter.com/CDCtravel/status/1244713009131466752,Fri Aug 06 19:29:31 +0000 2010,3/30/2020 19:48,0,776,repNone,,FALSE,No,,RT @CDCgov: Worried about your pet during the #COVID19 outbreak? Thereâs no evidence that pets can get sick from the virus or spread the viâ¦
https://twitter.com/CDCtravel/status/1244680974341898248,Fri Aug 06 19:29:31 +0000 2010,3/30/2020 17:40,0,188,repNone,,FALSE,Yes,Travel,"RT @CDCgov: The Governors of New York, New Jersey, and Connecticut will have full discretion to implement CDC's Domestic Travel Advisory. Râ¦"
https://twitter.com/CDCtravel/status/1244680967207485441,Fri Aug 06 19:29:31 +0000 2010,3/30/2020 17:40,0,231,repNone,,FALSE,Yes,Travel,"RT @CDCgov: CDCâs Domestic Travel Advisory for residents of NY, NJ, &amp; CT does not apply to employees of critical infrastructure industries,â¦"
https://twitter.com/CDCtravel/status/1244680915487526912,Fri Aug 06 19:29:31 +0000 2010,3/30/2020 17:40,0,1723,repNone,,FALSE,Yes,Travel,"RT @CDCgov: Domestic Travel Advisory: Due to extensive community transmission of #COVID19 in New York, New Jersey, and Connecticut, CDC urgâ¦"
https://twitter.com/CDCtravel/status/1244650081019707393,Fri Aug 06 19:29:31 +0000 2010,3/30/2020 15:37,0,208,repNone,,FALSE,No,,"RT @TravelGov: As part of our ongoing efforts to assist US citizens overseas, we've created this @Twitter moment featuring our most frequenâ¦"
https://twitter.com/CDCtravel/status/1244649968226439168,Fri Aug 06 19:29:31 +0000 2010,3/30/2020 15:37,0,1146,repNone,,FALSE,yes,Prevention,RT @CDCgov: Take simple daily precautions to help prevent the spread of respiratory illnesses like #COVID19. Learn how to protect yourselfâ¦
https://twitter.com/CDCtravel/status/1244360942441377792,Fri Aug 06 19:29:31 +0000 2010,3/29/2020 20:29,3,4,repNone,,FALSE,yes,Travel,Ever wonder what are the health risks at your destination? Our website can help you get the country-specific information you need â¡ï¸ https://t.co/nisW4X4yIN https://t.co/hppAKDsaQz
https://twitter.com/CDCtravel/status/1243919281999482880,Fri Aug 06 19:29:31 +0000 2010,3/28/2020 15:14,1,3,repNone,,FALSE,yes,Outbreak,"Interested in the latest news and updates about outbreaks, travel destinations, &amp; other healthy travel topics? Sign-up for our monthly e-newsletter: https://t.co/c58qyDiFJq https://t.co/brsB94WA3w"
https://twitter.com/CDCtravel/status/1243634656114810887,Fri Aug 06 19:29:31 +0000 2010,3/27/2020 20:23,3,4,repNone,,FALSE,yes,Travel,US Department of State @TravelGov is providing #COVID19 travel advisories for countries around the world: https://t.co/1VvVHwsFjq https://t.co/G6L4Feiyza
https://twitter.com/CDCtravel/status/1243631389314072577,Fri Aug 06 19:29:31 +0000 2010,3/27/2020 20:10,0,668,repNone,,FALSE,No,,RT @CDCgov: Donât put family at risk for #COVID19 by visiting them in person. Call grandparents or invite them to a video chat. Keep your lâ¦
https://twitter.com/CDCtravel/status/1243608142249897985,Fri Aug 06 19:29:31 +0000 2010,3/27/2020 18:37,0,352,repNone,,FALSE,No,,RT @CDCgov: Slow the spread of #COVID19 by staying home and watching the latest new releases or your favorite reruns from the comfort of yoâ¦
https://twitter.com/CDCtravel/status/1243573251676217344,Fri Aug 06 19:29:31 +0000 2010,3/27/2020 16:19,432,273,repNone,,FALSE,Yes,Travel,"#CDCTRAVELNOTICE: #COVID19. Global #Pandemic Notice. Avoid all nonessential international travel. If you choose to travel, your travel plans may be disrupted as countries implement travel restrictions. https://t.co/KHRLviOZeI https://t.co/PgurdZWctI"
https://twitter.com/CDCtravel/status/1243562206043701250,Fri Aug 06 19:29:31 +0000 2010,3/27/2020 15:35,0,89,repNone,,FALSE,Yes,outbreak,RT @CDCgov: #HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. The rescheduled COCA Call Topic: Underlying Medical Conditioâ¦
https://twitter.com/CDCtravel/status/1243285926874357760,Fri Aug 06 19:29:31 +0000 2010,3/26/2020 21:17,0,171,repNone,,FALSE,No,,"RT @CDCgov: #HCPs: Call or log in for the next (rescheduled) COCA Call, Friday, March 27, at 2pm ET. Topic: Underlying Medical Conditions aâ¦"
https://twitter.com/CDCtravel/status/1243268890718875648,Fri Aug 06 19:29:31 +0000 2010,3/26/2020 20:09,0,847,repNone,,FALSE,No,,RT @CDCgov: Bored and stressed while at home?  Work out that stress while keeping physical distance from others â go for a walk or stream yâ¦
https://twitter.com/CDCtravel/status/1243260440068620290,Fri Aug 06 19:29:31 +0000 2010,3/26/2020 19:36,6,5,repNone,,FALSE,Yes,Travel,NEW #CDCTRAVELNOTICE: #COVID19 in #Panama and #Argentina. Avoid all nonessential travel to these areas. More information: https://t.co/pNR7Bc4Jsr https://t.co/lnSxv2TkTe
https://twitter.com/CDCtravel/status/1243227871641993217,Fri Aug 06 19:29:31 +0000 2010,3/26/2020 17:26,0,846,repNone,,FALSE,No,,RT @CDCgov: Parents: Stay flexible with a learning schedule while kids are home during the COVID-19 outbreak. Keep bedtime and morning routâ¦
https://twitter.com/CDCtravel/status/1243227803115491329,Fri Aug 06 19:29:31 +0000 2010,3/26/2020 17:26,0,994,repNone,,FALSE,Yes,Prevention,"RT @CDCgov: Staying at home helps to protect you, your family, healthcare workers and first responders and slow the spread of #coronavirus.â¦"
https://twitter.com/CDCtravel/status/1243209432982589449,Fri Aug 06 19:29:31 +0000 2010,3/26/2020 16:13,0,259,repNone,,FALSE,No,,RT @CDCgov: Has #COVID19 put your work life or school life on hold? Use this pause to get prepared for possible community spread. Start witâ¦
https://twitter.com/CDCtravel/status/1243177431936249858,Fri Aug 06 19:29:31 +0000 2010,3/26/2020 14:06,13,11,repNone,,FALSE,yes,Travel,"US Department of State @TravelGov advises US citizens to avoid all international travel due to #COVID19. If you are abroad, get alerts and updates from the Smart Traveler Enrollment Program: https://t.co/wFyQfWgSHw. https://t.co/mlJzDbtHX4"
https://twitter.com/CDCtravel/status/1242915747229286401,Fri Aug 06 19:29:31 +0000 2010,3/25/2020 20:46,0,1006,repNone,,FALSE,No,,"RT @CDCgov: As of March 25, 41 US states and 1 US territory report some community spread of #coronavirus (COVID-19). Of those, thirteen staâ¦"
https://twitter.com/CDCtravel/status/1242914409091039237,Fri Aug 06 19:29:31 +0000 2010,3/25/2020 20:41,432,227,repNone,,FALSE,Yes,Travel,NEW #CDCTRAVELNOTICE: #COVID19 in #Russia. Avoid all nonessential travel to Russia. More information: https://t.co/1D2jJ8zom6 https://t.co/49e3dz1J58
https://twitter.com/CDCtravel/status/1242910513748738048,Fri Aug 06 19:29:31 +0000 2010,3/25/2020 20:25,0,1761,repNone,,FALSE,Yes,Prevention,RT @CDCgov: Use this national pause to keep your distance while staying connected. Play it safe to protect yourself and others from #COVID1â¦
https://twitter.com/CDCtravel/status/1242860948907610113,Fri Aug 06 19:29:31 +0000 2010,3/25/2020 17:08,0,470,repNone,,FALSE,No,,RT @CDCgov: 1) A recent @CDCMMWR documented SARS-CoV-2 RNA was found on surfaces in cruise ship cabins up to 17 days after cabins were vacaâ¦
https://twitter.com/CDCtravel/status/1242860924815507461,Fri Aug 06 19:29:31 +0000 2010,3/25/2020 17:08,0,330,repNone,,FALSE,No,,"RT @CDCgov: 2) Live, infectious virus was NOT found. The authorsâ finding does not indicate SARS-CoV-2 was transmitted from these surfaces.â¦"
https://twitter.com/CDCtravel/status/1242833695108739072,Fri Aug 06 19:29:31 +0000 2010,3/25/2020 15:20,0,121,repNone,,FALSE,No,,RT @CDCgov: #HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: #COVID19 Update: Optimization Strategies foâ¦
https://twitter.com/CDCtravel/status/1242560387746332679,Fri Aug 06 19:29:31 +0000 2010,3/24/2020 21:14,0,609,repNone,,FALSE,No,,RT @CDCgov: Parents: A key to slowing the spread of #COVID19 is to limit social interactions and practice #socialdistancing. Press pause onâ¦
https://twitter.com/CDCtravel/status/1242560222872428544,Fri Aug 06 19:29:31 +0000 2010,3/24/2020 21:13,0,119,repNone,,FALSE,yes,Outbreak,"RT @CDCgov: #HCPs: COCA Call on Wed, March 25, at 2pm ET can also be found on COCAâs Facebook profile via Facebook Live. Topic: #COVID19 Upâ¦"
https://twitter.com/CDCtravel/status/1242559867463794695,Fri Aug 06 19:29:31 +0000 2010,3/24/2020 21:12,0,35,repNone,,FALSE,No,,RT @CDCespanol: Â¿Te sientes estresado o ansioso acerca del #COVID19? Busca tiempo para hacer actividades que disfrutas y que pueden ayudarâ¦
https://twitter.com/CDCtravel/status/1242541967059410947,Fri Aug 06 19:29:31 +0000 2010,3/24/2020 20:01,14,12,repNone,,FALSE,Yes,Travel,"NEW #CDCTRAVELNOTICES: #COVID19 in #Romania, #Qatar, #Singapore, #SaudiArabia, #Philippines, #Ecuador, #SouthAfrica, #Indonesia, and #India. Avoid all nonessential travel to these areas. More information: https://t.co/pNR7Bc4Jsr https://t.co/uUEfETOZiV"
https://twitter.com/CDCtravel/status/1242197151251341312,Fri Aug 06 19:29:31 +0000 2010,3/23/2020 21:10,0,157,repNone,,FALSE,No,,"RT @CDCgov: #HCPs: COCA Call on Tues, March 24, at 2pm ET can also be found on COCAâs Facebook profile via Facebook Live. Topic: Underlyingâ¦"
https://twitter.com/CDCtravel/status/1242187912000802824,Fri Aug 06 19:29:31 +0000 2010,3/23/2020 20:34,5,3,repNone,,FALSE,Yes,Travel,Enroll in the Department of State@travelgov STEP Program: https://t.co/0JMfjWSGGj https://t.co/tSdBBpyV8V
https://twitter.com/CDCtravel/status/1242187870493958145,Fri Aug 06 19:29:31 +0000 2010,3/23/2020 20:34,15,12,repNone,,FALSE,Yes,Travel,"NEW #CDCTRAVELNOTICES: #COVID19 in #Australia, #Brazil, #Canada, #Chile, #Japan, #Israel, #Pakistan, #Thailand, and #Turkey. Avoid all nonessential travel to these areas. More information: https://t.co/pNR7Bc4Jsr https://t.co/9HL8xU1Gev"
https://twitter.com/CDCtravel/status/1242187348613480451,Fri Aug 06 19:29:31 +0000 2010,3/23/2020 20:31,0,632,repNone,,FALSE,No,,"RT @CDCgov: Do you or does someone you know communicate using American Sign Language? Watch videos on coronavirus disease 2019 #COVID19, paâ¦"
https://twitter.com/CDCtravel/status/1242164183132770310,Fri Aug 06 19:29:31 +0000 2010,3/23/2020 18:59,0,288,repNone,,FALSE,No,,RT @CDCgov: CDC recommends that travelers defer all cruise travel worldwide because of the increased risk for #COVID19. A new @CDCMMWR repoâ¦
https://twitter.com/CDCtravel/status/1242164112701997062,Fri Aug 06 19:29:31 +0000 2010,3/23/2020 18:59,0,1198,repNone,,FALSE,yes,Prevention,RT @CDCgov: Together we can help stop the spread of coronavirus. Learn ways to protect yourself and others at https://t.co/inSgagJeDe. #COVâ¦
https://twitter.com/CDCtravel/status/1242122569563738117,Fri Aug 06 19:29:31 +0000 2010,3/23/2020 16:14,0,1278,repNone,,FALSE,No,,"RT @CDCgov: Know the facts about #COVID19. Donât share rumors &amp; unintentionally spread misinformation. Federal, state &amp; local governments aâ¦"
https://twitter.com/CDCtravel/status/1241720790074220545,Fri Aug 06 19:29:31 +0000 2010,3/22/2020 13:38,14,8,repNone,,FALSE,yes,Travel,"#Clinicians: Heard of the Yellow Book? This free resource codifies the USâs current travel health guidelines, including pre-travel vaccine recommendations, destination-specific health advice, 60 easy-to-reference maps, and more: https://t.co/rS7baCroiW https://t.co/C1I4MYt3VE"
